id,stock,datetime,open,high,low,close,volume
3199,ASIANPAINT.NS,2024-01-01,3328.6683774458093,3337.276207082647,3315.1208070394337,3321.919189453125,283951
3200,ASIANPAINT.NS,2024-01-02,3321.8215283741883,3324.6580884553578,3271.9355160222794,3317.273193359375,552394
3201,ASIANPAINT.NS,2024-01-03,3317.2731771999725,3324.7559834931535,3291.49864208722,3299.910888671875,379131
3202,ASIANPAINT.NS,2024-01-04,3298.3457690633854,3326.956864480083,3290.324928537205,3306.1220703125,777127
3203,ASIANPAINT.NS,2024-01-05,3306.1223107479223,3306.562433717071,3274.8702366277066,3282.25537109375,416956
3204,ASIANPAINT.NS,2024-01-08,3281.7170586679176,3302.7474362420935,3222.8810048382024,3226.353271484375,545884
3205,ASIANPAINT.NS,2024-01-09,3237.7000959377388,3242.5908815811495,3190.9930930431688,3196.12841796875,670704
3206,ASIANPAINT.NS,2024-01-10,3220.0930774545645,3221.07123452548,3187.0313206960373,3215.0556640625,691087
3207,ASIANPAINT.NS,2024-01-11,3215.0558518649887,3236.917520392243,3199.258470962193,3216.376220703125,537469
3208,ASIANPAINT.NS,2024-01-12,3222.978667772591,3222.978667772591,3173.1416116156056,3206.203369140625,673004
3209,ASIANPAINT.NS,2024-01-15,3210.507179409645,3215.3979648998206,3187.4228151807442,3202.388427734375,728116
3210,ASIANPAINT.NS,2024-01-16,3203.415728666945,3247.4817562841276,3202.3886158920827,3224.88623046875,748215
3211,ASIANPAINT.NS,2024-01-17,3222.1470964141536,3232.1732057487616,3123.3042829684678,3171.478515625,2239241
3212,ASIANPAINT.NS,2024-01-18,3186.7866199236805,3186.7866199236805,2982.00959079019,3094.7421875,1979174
3213,ASIANPAINT.NS,2024-01-19,3108.3876599763425,3131.618890950633,3079.8255206032127,3096.69873046875,936201
3214,ASIANPAINT.NS,2024-01-23,3020.109120015201,3041.0905428694305,2955.5507488896355,2987.9765625,2365225
3215,ASIANPAINT.NS,2024-01-24,2988.2697771653607,2988.2697771653607,2911.093281716874,2933.93310546875,2665932
3216,ASIANPAINT.NS,2024-01-25,2944.301963688527,2950.1219509428993,2878.0318170783207,2884.781005859375,2001961
3217,ASIANPAINT.NS,2024-01-29,2875.8307786182095,2923.173485895506,2875.8307786182095,2911.04443359375,1862723
3218,ASIANPAINT.NS,2024-01-30,2924.6897188544062,2939.3620753035084,2886.5905477031474,2889.573974609375,1273188
3219,ASIANPAINT.NS,2024-01-31,2901.214072655244,2906.985104248966,2883.6561997815697,2893.2421875,1771244
3220,ASIANPAINT.NS,2024-02-01,2896.32332440286,2907.9145821665375,2856.1699255886842,2865.36474609375,3006472
3221,ASIANPAINT.NS,2024-02-02,2885.563301498243,2897.6436366056314,2860.180173777147,2872.16259765625,1881911
3222,ASIANPAINT.NS,2024-02-05,2885.563442751333,2900.235799239899,2848.3934729802986,2853.626708984375,923435
3223,ASIANPAINT.NS,2024-02-06,2866.9786431197026,2882.6291577187862,2839.2477920412903,2866.9296875,1471312
3224,ASIANPAINT.NS,2024-02-07,2892.410560414191,2937.3568316418027,2871.918216819435,2916.032958984375,1134012
3225,ASIANPAINT.NS,2024-02-08,2934.2267557857144,2934.2267557857144,2856.023143533934,2865.609130859375,1633654
3226,ASIANPAINT.NS,2024-02-09,2866.0002408610517,2894.3667961460246,2846.9751334401203,2887.17724609375,1144765
3227,ASIANPAINT.NS,2024-02-12,2887.177092545222,2900.1866287628486,2856.2674737839816,2889.2802734375,614469
3228,ASIANPAINT.NS,2024-02-13,2900.187006172004,2916.1310155447804,2881.3574809563274,2906.69189453125,717118
3229,ASIANPAINT.NS,2024-02-14,2905.02869755232,2915.6907533070084,2871.9182227537485,2911.38671875,750339
3230,ASIANPAINT.NS,2024-02-15,2914.908221563188,2958.43621346237,2902.632301928919,2950.659912109375,1068730
3231,ASIANPAINT.NS,2024-02-16,2968.70688416684,2968.70688416684,2934.471384678919,2942.19873046875,1179473
3232,ASIANPAINT.NS,2024-02-19,2942.1987861009297,2952.762931047103,2922.2444758309666,2932.613037109375,560700
3233,ASIANPAINT.NS,2024-02-20,2932.612861719657,2951.1978463958626,2907.180777425901,2945.86669921875,729371
3234,ASIANPAINT.NS,2024-02-21,2946.2582885119823,2960.637150841215,2918.331854145458,2936.232177734375,927130
3235,ASIANPAINT.NS,2024-02-22,2917.8424600320245,2961.076953582356,2868.0543620534536,2951.490966796875,2615821
3236,ASIANPAINT.NS,2024-02-23,2933.4932699538226,2939.362212808015,2901.409667922658,2920.728271484375,1650523
3237,ASIANPAINT.NS,2024-02-26,2856.2189723853708,2866.0005442086085,2785.5960715831766,2805.794921875,3524491
3238,ASIANPAINT.NS,2024-02-27,2792.6386926278506,2807.3110500322,2787.84581806559,2797.08935546875,1296180
3239,ASIANPAINT.NS,2024-02-28,2787.8942044506925,2796.9421571109942,2724.6564470561675,2733.313232421875,2472196
3240,ASIANPAINT.NS,2024-02-29,2724.1675724933907,2776.0098997257605,2716.0977762732578,2760.261474609375,2284424
3241,ASIANPAINT.NS,2024-03-01,2771.0210253243686,2783.7860226524867,2753.5610651789943,2769.896240234375,978174
3242,ASIANPAINT.NS,2024-03-04,2797.5291770355125,2798.4583784760994,2766.2281512784716,2769.896240234375,971299
3243,ASIANPAINT.NS,2024-03-05,2772.0969762190543,2772.928505203663,2743.7304228279627,2758.7939453125,736381
3244,ASIANPAINT.NS,2024-03-06,2766.179163586418,2776.9878466793793,2717.0757277610587,2765.54345703125,1723066
3245,ASIANPAINT.NS,2024-03-07,2763.2937738294486,2830.786612907053,2763.2937738294486,2807.848876953125,1564364
3246,ASIANPAINT.NS,2024-03-11,2832.3029654364996,2833.28112258028,2790.7802424445777,2814.011474609375,866546
3247,ASIANPAINT.NS,2024-03-12,2817.0924163314435,2836.5576468794693,2802.860182924859,2813.326416015625,663186
3248,ASIANPAINT.NS,2024-03-13,2815.722969805682,2824.183932735442,2773.075227051685,2797.67578125,955841
3249,ASIANPAINT.NS,2024-03-14,2797.5293838193666,2834.748310271269,2778.9443984023846,2829.074951171875,1381741
3250,ASIANPAINT.NS,2024-03-15,2831.764669998727,2833.6720284915555,2787.7476025894207,2804.914306640625,1356226
3251,ASIANPAINT.NS,2024-03-18,2803.3980366170626,2803.3980366170626,2755.7128815978435,2784.323974609375,940424
3252,ASIANPAINT.NS,2024-03-19,2777.966369632241,2777.966369632241,2739.818239908418,2753.6103515625,1199135
3253,ASIANPAINT.NS,2024-03-20,2753.6102958724873,2775.080797610985,2736.443590082372,2763.196044921875,818910
3254,ASIANPAINT.NS,2024-03-21,2782.85697459982,2783.248141920194,2744.7088473557455,2759.52783203125,1167680
3255,ASIANPAINT.NS,2024-03-22,2759.527757459599,2792.7850982608375,2746.6650873493313,2779.433349609375,1652689
3256,ASIANPAINT.NS,2024-03-26,2758.4031581414415,2782.025557749175,2748.621586658671,2753.169921875,1372390
3257,ASIANPAINT.NS,2024-03-27,2756.3979080641907,2780.7541645163255,2756.1533687753617,2768.673828125,1156231
3258,ASIANPAINT.NS,2024-03-28,2773.124456841355,2805.3546869511288,2757.424986929997,2784.56884765625,1864623
3259,ASIANPAINT.NS,2024-04-01,2798.4585357840074,2823.401542086254,2790.0465279236687,2808.2890625,558086
3260,ASIANPAINT.NS,2024-04-02,2811.272561406043,2829.221601547265,2793.616777358985,2811.419189453125,562473
3261,ASIANPAINT.NS,2024-04-03,2782.8570710205126,2821.543233776419,2782.8570710205126,2806.67529296875,816676
3262,ASIANPAINT.NS,2024-04-04,2807.310872585835,2878.9608800481737,2788.9704269896733,2854.555908203125,1831347
3263,ASIANPAINT.NS,2024-04-05,2860.1316067390585,2863.799696179986,2817.092690632178,2820.46728515625,1155672
3264,ASIANPAINT.NS,2024-04-08,2844.4810812964647,2845.41028285649,2811.0281534802125,2828.83056640625,570695
3265,ASIANPAINT.NS,2024-04-09,2829.808482540119,2852.746218710642,2782.856941868869,2794.741455078125,1017670
3266,ASIANPAINT.NS,2024-04-10,2820.320397345162,2835.775327194423,2795.572975101407,2833.4765625,740495
3267,ASIANPAINT.NS,2024-04-12,2826.873743588796,2829.8082146029024,2782.8566783772058,2792.149169921875,1766311
3268,ASIANPAINT.NS,2024-04-15,2768.379993252405,2791.171099934064,2750.9200334588636,2782.269775390625,884519
3269,ASIANPAINT.NS,2024-04-16,2765.885805623186,2779.384421254131,2758.402999392668,2768.1845703125,911249
3270,ASIANPAINT.NS,2024-04-18,2792.638459614104,2796.7466715829582,2738.9377315180564,2746.37158203125,1732434
3271,ASIANPAINT.NS,2024-04-19,2729.058263337025,2760.457201244808,2705.729121369217,2747.203125,1337807
3272,ASIANPAINT.NS,2024-04-22,2784.422125179301,2784.422125179301,2752.5830634834483,2779.77587890625,676040
3273,ASIANPAINT.NS,2024-04-23,2789.7040576310824,2815.087186691219,2781.878800807433,2812.103759765625,929062
3274,ASIANPAINT.NS,2024-04-24,2819.978293459622,2820.125160326528,2797.5296331509894,2805.1103515625,718441
3275,ASIANPAINT.NS,2024-04-25,2802.420259581098,2807.2131341354066,2767.2555574885973,2798.94775390625,1594152
3276,ASIANPAINT.NS,2024-04-26,2807.3110932717395,2815.331934348078,2775.0808621053397,2782.025634765625,625507
3277,ASIANPAINT.NS,2024-04-29,2782.0253236301846,2811.1744519574013,2776.9879102636355,2805.550048828125,566219
3278,ASIANPAINT.NS,2024-04-30,2792.6386424901307,2848.3935996256605,2792.6386424901307,2813.08203125,1290649
3279,ASIANPAINT.NS,2024-05-02,2812.299720212527,2922.7335670313487,2812.299720212527,2910.40869140625,2493406
3280,ASIANPAINT.NS,2024-05-03,2917.8916823067084,2931.536926545567,2845.7036381557195,2865.755859375,1594445
3281,ASIANPAINT.NS,2024-05-06,2885.5632257754028,2894.366639006582,2847.61068541719,2868.10302734375,768806
3282,ASIANPAINT.NS,2024-05-07,2882.628922844522,2903.1212659664184,2840.56816828656,2849.37158203125,629534
3283,ASIANPAINT.NS,2024-05-08,2836.655550839646,2841.546336272128,2759.381141006428,2781.194091796875,1652877
3284,ASIANPAINT.NS,2024-05-09,2766.2281872011977,2791.611315344103,2644.741127165606,2650.903564453125,3547959
3285,ASIANPAINT.NS,2024-05-10,2640.046163082854,2731.6017683742816,2611.7775168079056,2710.718017578125,2478584
3286,ASIANPAINT.NS,2024-05-13,2710.7176828148404,2831.764615876937,2693.9423851903925,2816.358642578125,2748823
3287,ASIANPAINT.NS,2024-05-14,2816.114336335953,2824.9177503779893,2779.922523052024,2803.544921875,999330
3288,ASIANPAINT.NS,2024-05-15,2803.5447686732446,2811.4679364012663,2744.85534493346,2752.240478515625,1230520
3289,ASIANPAINT.NS,2024-05-16,2759.4301074448294,2775.6186550514135,2725.683687828349,2752.5830078125,1534319
3290,ASIANPAINT.NS,2024-05-17,2753.120966745244,2776.2053301615915,2725.243490432507,2748.5234375,1325150
3291,ASIANPAINT.NS,2024-05-21,2753.5120738657647,2804.327284447823,2739.8178752746026,2789.50830078125,921822
3292,ASIANPAINT.NS,2024-05-22,2789.5084117321644,2831.7647498754654,2774.640471860543,2822.716796875,933846
3293,ASIANPAINT.NS,2024-05-23,2821.983041948047,2857.441234416198,2814.4512805508684,2840.323486328125,1181894
3294,ASIANPAINT.NS,2024-05-24,2846.632404397991,2846.632404397991,2804.3760704905044,2811.956787109375,755822
3295,ASIANPAINT.NS,2024-05-27,2824.8198990607502,2834.9928765653954,2793.1766589787535,2809.560791015625,817091
3296,ASIANPAINT.NS,2024-05-28,2813.0331303952935,2857.1968269769022,2801.441873489164,2847.61083984375,1084544
3297,ASIANPAINT.NS,2024-05-29,2832.7427458204866,2857.881333614019,2818.168301663825,2836.802001953125,1758297
3298,ASIANPAINT.NS,2024-05-30,2812.446046504146,2847.268532864804,2812.2015072426466,2820.71142578125,1344426
3299,ASIANPAINT.NS,2024-05-31,2820.711505965759,2842.5244564731543,2793.2254354766064,2818.26611328125,2520363
3300,ASIANPAINT.NS,2024-06-03,2885.563452587727,2885.563452587727,2797.578268972943,2803.83837890625,952701
3301,ASIANPAINT.NS,2024-06-04,2817.092374890794,2833.7210451592464,2715.119499862195,2795.23046875,2683847
3302,ASIANPAINT.NS,2024-06-05,2801.9311037093385,2961.175132509102,2801.9311037093385,2897.056884765625,2410576
3303,ASIANPAINT.NS,2024-06-06,2895.3450549631575,2897.056829911193,2819.2933394147162,2841.350830078125,1689408
3304,ASIANPAINT.NS,2024-06-07,2841.350786258419,2878.8142508763817,2825.7492283056527,2863.75048828125,1600180
3305,ASIANPAINT.NS,2024-06-10,2864.0440497813993,2887.4219094460077,2851.3280072106486,2873.385498046875,876867
3306,ASIANPAINT.NS,2024-06-11,2878.9161803046404,2884.200050873693,2859.1637536816243,2866.521484375,855430
3307,ASIANPAINT.NS,2024-06-12,2872.9904181233705,2881.8790099979356,2830.1769374801534,2869.830078125,1701770
3308,ASIANPAINT.NS,2024-06-13,2892.7428323332797,2892.7428323332797,2869.0399207675578,2873.97802734375,726380
3309,ASIANPAINT.NS,2024-06-14,2873.978066452442,2895.063878267109,2869.1388183893164,2885.4345703125,982815
3310,ASIANPAINT.NS,2024-06-18,2885.434525252859,2891.7552052102965,2869.039915005434,2882.372802734375,741098
3311,ASIANPAINT.NS,2024-06-19,2881.879030120809,2883.8542727733934,2846.9665197889826,2855.904541015625,1018294
3312,ASIANPAINT.NS,2024-06-20,2849.287462334264,2888.298503846293,2836.843337455186,2879.409912109375,1129752
3313,ASIANPAINT.NS,2024-06-21,2888.792604157007,2891.755468366399,2844.448499603846,2855.0654296875,1722379
3314,ASIANPAINT.NS,2024-06-24,2847.311934501979,2864.0520657059005,2835.855432074636,2860.200439453125,892125
3315,ASIANPAINT.NS,2024-06-25,2840.398964794878,2859.1143409045812,2820.6465380577783,2823.066162109375,1217792
3316,ASIANPAINT.NS,2024-06-26,2824.7943658430872,2838.2755411246258,2808.8443784546707,2827.905517578125,960622
3317,ASIANPAINT.NS,2024-06-27,2825.3376799433763,2867.0646805472766,2809.782644215295,2845.18896484375,1628022
3318,ASIANPAINT.NS,2024-06-28,2829.5351782861358,2895.7058089825305,2826.7697902721397,2880.94091796875,1206712
3319,ASIANPAINT.NS,2024-07-01,2853.5341980997528,2902.618927243877,2852.2502422185494,2891.5576171875,1104110
3320,ASIANPAINT.NS,2024-07-02,2891.5577284305323,2899.6561749734506,2875.9532634614056,2889.385009765625,1064295
